PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF,teamName,playerName,position,updated,injury,injuryStatus
1627783,36,Pascal Siakam,1610612754,IND,65,32.8,8.0,15.3,0.525,1.7,4.3,0.399,3.1,4.1,0.746,1.7,5.5,7.2,3.3,0.9,0.5,1.4,20.9,23.1,,,,,,
1629014,39,Anfernee Simons,1610612757,POR,63,32.8,6.9,16.0,0.43,3.1,8.3,0.369,2.5,2.7,0.908,0.3,2.4,2.8,4.8,0.9,0.1,2.1,19.3,16.4,,,,,,
1630578,41,Alperen Sengun,1610612745,HOU,63,31.4,7.5,15.0,0.501,0.3,1.3,0.244,3.8,5.5,0.693,3.4,7.0,10.4,4.9,1.1,0.8,2.6,19.2,24.6,,,,,,
1630559,42,Austin Reaves,1610612747,LAL,57,34.4,6.0,13.7,0.44,2.5,7.0,0.363,4.4,5.0,0.87,0.9,3.5,4.4,5.8,1.1,0.3,2.4,18.9,19.8,,,,,,
203944,43,Julius Randle,1610612750,MIN,55,32.4,6.6,13.9,0.475,1.5,4.6,0.323,4.3,5.2,0.819,2.2,5.0,7.2,4.7,0.7,0.2,2.9,18.9,20.6,,,,,,
1629661,44,Cameron Johnson,1610612751,BKN,50,31.8,6.3,13.1,0.478,2.9,7.3,0.402,3.4,3.9,0.881,0.9,3.3,4.2,3.0,1.0,0.5,1.6,18.8,18.6,,,,,,
202696,45,Nikola Vučević,1610612741,CHI,58,31.8,7.7,14.4,0.534,1.7,4.5,0.386,1.7,2.1,0.811,2.3,7.9,10.2,3.3,0.8,0.6,1.7,18.8,24.9,,,,,,
1630596,46,Evan Mobley,1610612739,CLE,59,30.3,7.2,12.6,0.568,1.1,3.0,0.369,3.2,4.3,0.742,2.3,7.1,9.3,3.1,0.8,1.6,2.0,18.6,24.9,,,,,,
1630217,47,Desmond Bane,1610612763,MEM,55,31.5,6.9,14.3,0.482,2.2,5.8,0.373,2.6,2.9,0.877,1.0,5.2,6.2,5.5,1.2,0.5,2.5,18.6,21.5,,,,,,
1630169,48,Tyrese Haliburton,1610612754,IND,61,33.9,6.4,13.8,0.466,3.0,7.8,0.387,2.5,2.9,0.86,0.6,2.9,3.5,9.0,1.5,0.6,1.7,18.4,23.4,,,,,,
1629008,49,Michael Porter Jr.,1610612743,DEN,63,33.7,7.0,13.8,0.506,2.5,6.3,0.401,1.9,2.5,0.745,1.8,5.1,7.0,2.1,0.6,0.4,1.3,18.3,19.7,,,,,,
1629012,50,Collin Sexton,1610612762,UTA,51,28.2,6.5,13.6,0.473,1.8,4.5,0.402,3.5,4.0,0.881,1.1,1.8,2.9,4.3,0.7,0.1,2.6,18.2,15.9,,,,,,
203952,51,Andrew Wiggins,1610612748,MIA,53,31.0,6.2,14.1,0.44,2.2,5.9,0.367,3.4,4.4,0.771,1.5,3.1,4.6,2.5,1.0,0.8,1.6,17.9,16.3,,,,,,
1629631,52,De'Andre Hunter,1610612739,CLE,50,27.7,5.7,12.1,0.47,2.6,6.2,0.416,3.9,4.6,0.855,0.7,3.3,4.0,1.5,0.7,0.2,1.4,17.8,15.8,,,,,,
1628389,53,Bam Adebayo,1610612748,MIA,64,34.5,6.8,13.8,0.488,0.8,2.6,0.308,3.2,4.2,0.756,2.5,7.5,10.0,4.4,1.3,0.7,2.1,17.5,23.6,,,,,,
1628370,54,Malik Monk,1610612758,SAC,54,32.4,6.5,14.8,0.437,2.2,6.8,0.321,2.4,2.8,0.861,0.4,3.4,3.8,5.9,1.0,0.6,2.4,17.5,17.7,,,,,,
1631101,55,Shaedon Sharpe,1610612757,POR,59,30.5,6.5,14.6,0.449,2.0,6.2,0.318,2.4,3.1,0.8,0.9,3.2,4.1,2.6,0.7,0.2,2.0,17.5,14.6,,,,,,
1628969,56,Mikal Bridges,1610612752,NYK,65,37.8,7.2,14.6,0.495,2.1,6.0,0.35,0.9,1.2,0.763,0.9,2.3,3.2,3.5,0.9,0.6,1.5,17.5,16.5,,,,,,
1628401,58,Derrick White,1610612738,BOS,64,33.8,5.7,12.8,0.445,3.5,9.0,0.389,1.8,2.1,0.847,0.9,3.5,4.3,4.4,1.0,1.1,1.6,16.7,18.4,,,,,,
1628384,59,OG Anunoby,1610612752,NYK,59,36.7,6.2,13.2,0.468,2.2,6.1,0.365,2.1,2.6,0.794,1.4,3.4,4.8,2.2,1.4,0.9,1.4,16.6,17.0,,,,,,
1627736,60,Malik Beasley,1610612765,DET,67,27.4,5.7,12.9,0.44,3.9,9.3,0.421,1.1,1.7,0.649,0.6,2.2,2.7,1.7,1.0,0.1,1.0,16.3,13.0,,,,,,
1627826,61,Ivica Zubac,1610612746,LAC,65,32.7,7.2,11.5,0.625,0.0,0.0,0.0,1.8,2.8,0.636,3.7,8.8,12.4,2.5,0.7,1.2,1.6,16.2,26.1,,,,,,
1631097,62,Bennedict Mathurin,1610612754,IND,59,30.4,5.6,12.0,0.467,1.4,4.1,0.356,3.4,4.1,0.831,1.2,4.2,5.4,1.9,0.6,0.4,1.9,16.0,15.3,,,,,,
1630170,63,Devin Vassell,1610612759,SAS,50,30.7,6.1,14.0,0.438,2.3,6.5,0.35,1.5,1.9,0.787,0.6,3.2,3.8,2.9,1.3,0.5,1.4,16.0,14.9,,,,,,
1626167,64,Myles Turner,1610612754,IND,58,30.7,5.5,11.5,0.476,2.2,5.4,0.399,2.4,3.1,0.775,1.2,5.3,6.5,1.6,0.8,1.8,1.7,15.5,17.8,,,,,,
1630166,65,Deni Avdija,1610612757,POR,61,29.0,5.0,10.8,0.466,1.5,4.3,0.347,3.7,4.9,0.768,1.3,5.4,6.7,3.6,0.9,0.5,2.6,15.3,17.6,,,,,,
1628398,68,Kyle Kuzma,1610612749,MIL,48,29.6,5.7,13.4,0.423,1.4,4.7,0.288,2.0,3.3,0.628,0.8,5.4,6.2,2.3,0.5,0.2,2.3,14.7,12.7,,,,,,
1629675,69,Naz Reid,1610612750,MIN,67,28.0,5.5,11.8,0.463,2.3,5.9,0.391,1.5,1.9,0.78,1.1,5.0,6.1,2.2,0.7,1.0,1.3,14.7,16.7,,,,,,
1628404,70,Josh Hart,1610612752,NYK,62,37.9,5.5,10.3,0.539,1.1,3.3,0.337,2.3,2.9,0.792,2.2,7.6,9.8,5.6,1.4,0.4,2.1,14.5,24.2,,,,,,
202691,73,Klay Thompson,1610612742,DAL,60,27.6,5.1,12.5,0.411,3.1,7.8,0.397,1.0,1.1,0.905,0.7,2.9,3.6,2.2,0.8,0.5,1.3,14.3,12.5,,,,,,
1627832,74,Fred VanVleet,1610612745,HOU,48,35.1,4.9,12.8,0.384,2.6,7.6,0.342,1.8,2.1,0.824,0.6,3.3,3.9,5.7,1.7,0.4,1.5,14.1,16.1,,,,,,
1630202,76,Payton Pritchard,1610612738,BOS,66,28.0,4.9,10.5,0.468,3.3,7.8,0.415,0.9,1.1,0.857,1.3,2.4,3.7,3.4,0.9,0.2,0.9,14.0,15.5,,,,,,
1630700,78,Dyson Daniels,1610612737,ATL,62,33.9,5.9,12.2,0.478,1.1,3.1,0.342,1.2,1.9,0.605,1.6,4.0,5.6,4.2,3.0,0.7,1.9,13.9,18.4,,,,,,
202699,79,Tobias Harris,1610612765,DET,63,32.2,5.3,11.3,0.473,1.3,3.7,0.341,2.0,2.3,0.868,1.0,5.1,6.1,2.2,1.0,0.8,1.1,13.9,16.6,,,,,,
1628415,80,Dillon Brooks,1610612745,HOU,63,32.1,5.0,12.0,0.419,2.4,6.2,0.395,1.3,1.7,0.81,1.1,2.7,3.8,1.7,0.8,0.2,1.0,13.8,12.1,,,,,,
1626171,82,Bobby Portis,1610612749,MIL,46,25.2,5.6,12.1,0.463,1.3,3.6,0.364,1.2,1.5,0.821,1.8,6.5,8.3,2.2,0.7,0.5,1.2,13.7,17.5,,,,,,
1642264,83,Stephon Castle,1610612759,SAS,64,25.6,4.9,11.5,0.429,1.2,4.0,0.287,2.6,3.7,0.714,1.0,2.2,3.2,3.5,0.9,0.2,2.0,13.6,11.8,,,,,,
1628386,84,Jarrett Allen,1610612739,CLE,66,28.6,5.5,7.9,0.702,0.0,0.0,0.0,2.5,3.4,0.746,2.7,7.5,10.2,2.0,1.0,1.0,1.2,13.6,23.3,,,,,,
203471,85,Dennis Schröder,1610612765,DET,61,27.7,4.7,11.3,0.416,1.8,5.2,0.351,2.1,2.5,0.838,0.3,2.3,2.6,5.2,1.0,0.2,2.0,13.4,13.3,,,,,,
1630703,87,Scoot Henderson,1610612757,POR,59,26.8,4.4,10.3,0.432,1.6,4.3,0.369,2.5,3.3,0.772,0.7,2.3,3.0,5.1,1.1,0.2,2.6,13.0,13.2,,,,,,
201566,88,Russell Westbrook,1610612743,DEN,59,27.8,4.9,10.6,0.465,1.2,3.7,0.336,1.9,2.9,0.64,1.5,3.5,5.0,6.0,1.4,0.5,3.0,12.9,16.1,,,,,,
1626156,89,D'Angelo Russell,1610612751,BKN,51,25.6,4.4,11.0,0.401,1.9,6.1,0.32,2.1,2.5,0.848,0.3,2.5,2.8,5.1,1.0,0.4,1.9,12.8,13.2,,,,,,
1630168,90,Onyeka Okongwu,1610612737,ATL,60,26.6,5.1,8.8,0.572,0.5,1.6,0.296,2.1,2.8,0.741,3.1,5.4,8.4,2.2,0.9,1.0,1.1,12.7,19.6,,,,,,
201572,92,Brook Lopez,1610612749,MIL,64,31.7,4.7,9.6,0.492,1.8,4.9,0.371,1.4,1.7,0.844,1.3,3.7,5.0,1.8,0.7,1.9,1.0,12.7,16.0,,,,,,
1630183,93,Jaden McDaniels,1610612750,MIN,68,32.5,5.0,10.3,0.481,1.3,3.9,0.338,1.3,1.6,0.827,1.6,4.3,6.0,2.0,1.5,0.9,1.1,12.6,16.1,,,,,,
1629640,94,Keldon Johnson,1610612759,SAS,62,23.6,4.7,9.7,0.485,1.2,3.5,0.327,2.0,2.5,0.766,1.4,3.2,4.5,1.5,0.6,0.2,0.9,12.5,12.9,,,,,,
1630230,95,Naji Marshall,1610612742,DAL,55,26.4,4.9,9.8,0.498,0.9,3.3,0.282,1.8,2.1,0.853,1.1,3.5,4.6,2.8,1.1,0.1,1.6,12.5,14.3,,,,,,
1631099,99,Keegan Murray,1610612758,SAC,62,34.6,4.7,10.7,0.44,1.9,5.7,0.334,0.9,1.0,0.831,2.0,4.7,6.7,1.4,0.8,0.9,0.8,12.2,15.0,,,,,,
1629660,100,Ty Jerome,1610612739,CLE,61,19.5,4.3,8.5,0.504,1.5,3.5,0.435,1.9,2.1,0.905,0.7,1.9,2.6,3.3,1.2,0.0,1.3,11.9,13.4,,,,,,
1642259,101,Alex Sarr,1610612764,WAS,50,26.9,4.5,11.4,0.391,1.5,4.8,0.314,1.5,2.3,0.629,1.8,4.9,6.7,2.3,0.6,1.6,1.5,11.9,13.8,,,,,,
1627747,102,Caris LeVert,1610612737,ATL,52,24.9,4.3,9.0,0.473,1.7,4.3,0.394,1.6,2.3,0.718,0.6,2.5,3.1,3.4,0.9,0.5,1.2,11.9,13.2,,,,,,
203084,103,Harrison Barnes,1610612759,SAS,65,27.4,4.1,8.0,0.505,1.7,4.0,0.43,1.9,2.4,0.774,1.4,2.5,3.9,1.7,0.4,0.2,0.6,11.8,12.7,,,,,,
1630557,104,Corey Kispert,1610612764,WAS,60,26.5,4.2,9.3,0.452,2.0,5.5,0.366,1.3,1.5,0.852,0.6,2.4,3.0,1.7,0.4,0.2,1.1,11.7,10.6,,,,,,
1642258,105,Zaccharie Risacher,1610612737,ATL,60,24.6,4.4,10.0,0.441,1.5,4.3,0.346,1.4,2.0,0.714,1.2,2.5,3.7,1.2,0.8,0.5,1.3,11.7,10.5,,,,,,
1628978,106,Donte DiVincenzo,1610612750,MIN,49,26.6,4.0,9.5,0.416,2.8,7.1,0.394,0.9,1.1,0.786,0.5,3.2,3.8,3.8,1.2,0.2,1.6,11.6,13.2,,,,,,
1627741,107,Buddy Hield,1610612744,GSW,66,23.2,4.2,10.0,0.418,2.6,6.9,0.371,0.6,0.8,0.784,0.6,2.7,3.3,1.8,0.9,0.3,1.2,11.6,10.6,,,,,,
1631117,108,Walker Kessler,1610612762,UTA,50,30.4,5.0,6.9,0.725,0.0,0.1,0.333,1.5,2.8,0.536,4.7,7.6,12.3,1.6,0.6,2.5,1.5,11.5,23.9,,,,,,
1626179,109,Terry Rozier,1610612748,MIA,57,27.0,4.2,10.5,0.401,1.5,5.0,0.305,1.6,1.8,0.857,0.7,3.1,3.8,2.7,0.6,0.2,1.3,11.5,11.1,,,,,,
1631105,110,Jalen Duren,1610612765,DET,64,25.9,4.8,6.8,0.699,0.0,0.0,0.0,2.0,2.9,0.689,3.5,6.9,10.4,2.5,0.8,1.2,1.8,11.5,21.6,,,,,,
1629130,112,Duncan Robinson,1610612748,MIA,63,24.7,4.0,9.1,0.433,2.6,6.6,0.388,0.7,0.7,0.894,0.2,2.1,2.4,2.5,0.6,0.1,1.2,11.1,10.3,,,,,,
202685,113,Jonas Valančiūnas,1610612758,SAC,64,20.1,4.5,8.3,0.545,0.1,0.5,0.25,1.9,2.2,0.865,2.5,5.8,8.3,2.2,0.5,0.6,1.6,11.1,17.1,,,,,,
203497,114,Rudy Gobert,1610612750,MIN,58,33.0,4.3,6.6,0.655,0.0,0.0,0.0,2.4,3.6,0.681,3.5,6.9,10.4,1.8,0.7,1.5,1.3,11.1,20.8,,,,,,
201950,115,Jrue Holiday,1610612738,BOS,51,30.4,4.1,9.2,0.445,1.8,5.1,0.346,1.1,1.2,0.9,1.2,3.1,4.3,3.6,1.0,0.5,1.3,11.0,13.8,,,,,,
1641722,116,Jordan Hawkins,1610612740,NOP,49,23.3,3.8,9.9,0.379,2.0,5.8,0.338,1.4,1.7,0.831,0.5,2.2,2.7,1.1,0.6,0.4,1.0,10.9,8.3,,,,,,
1642377,117,Jaylen Wells,1610612763,MEM,67,25.9,3.8,8.8,0.435,1.8,5.0,0.362,1.3,1.7,0.811,1.1,2.2,3.3,1.7,0.6,0.1,1.0,10.8,10.2,,,,,,
1641739,119,Toumani Camara,1610612757,POR,65,32.7,3.9,8.7,0.453,1.5,4.2,0.364,1.2,1.6,0.745,2.3,3.6,5.9,2.2,1.5,0.6,1.5,10.6,14.1,,,,,,
1629018,120,Gary Trent Jr.,1610612749,MIL,58,24.8,3.7,8.5,0.436,2.3,5.5,0.418,0.8,1.0,0.842,0.3,2.0,2.3,1.1,1.0,0.1,0.6,10.6,9.4,,,,,,
203915,121,Spencer Dinwiddie,1610612742,DAL,66,25.8,3.4,8.2,0.414,1.4,4.0,0.34,2.3,2.8,0.809,0.2,2.2,2.4,3.7,0.8,0.2,1.2,10.5,11.1,,,,,,
1627884,122,Derrick Jones Jr.,1610612746,LAC,62,24.8,4.2,8.0,0.525,1.0,2.8,0.36,1.1,1.5,0.708,1.3,2.2,3.5,0.8,1.1,0.4,0.9,10.5,11.1,,,,,,
203501,123,Tim Hardaway Jr.,1610612765,DET,63,28.2,3.4,8.6,0.401,2.1,5.8,0.359,1.5,1.8,0.826,0.3,2.2,2.5,1.7,0.5,0.1,0.7,10.4,9.0,,,,,,
1627824,124,Guerschon Yabusele,1610612755,PHI,61,26.6,3.8,7.6,0.497,1.5,3.8,0.387,1.4,1.9,0.735,1.9,3.7,5.6,2.0,0.8,0.4,1.3,10.4,13.5,,,,,,
1626145,125,Tyus Jones,1610612756,PHX,65,28.2,3.8,8.5,0.443,2.0,4.9,0.413,0.7,0.8,0.885,0.5,2.0,2.4,5.8,0.9,0.1,1.3,10.3,13.3,,,,,,
1629651,126,Nic Claxton,1610612751,BKN,58,27.2,4.5,8.2,0.549,0.0,0.3,0.063,1.2,2.3,0.53,2.2,5.2,7.4,2.3,0.9,1.5,1.2,10.2,16.4,,,,,,
1629614,127,Andrew Nembhard,1610612754,IND,49,28.9,3.8,8.2,0.466,0.8,2.6,0.305,1.8,2.2,0.798,0.5,2.6,3.2,5.1,1.3,0.2,1.8,10.2,13.4,,,,,,
1629599,128,Amir Coffey,1610612746,LAC,65,25.6,3.5,7.4,0.477,1.5,3.6,0.416,1.7,1.8,0.908,0.4,1.9,2.3,1.1,0.6,0.1,0.6,10.2,9.6,,,,,,
1628449,130,Chris Boucher,1610612761,TOR,50,17.2,3.6,7.4,0.492,1.4,3.9,0.363,1.4,1.7,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,10.0,11.4,,,,,,
